salto,anoOrigen,anoDestino,persona,nombre,dep,municipio,origen,partidoOrigen,partidoDestino,mismoPartido,votosOrigen,votosDestino,gap,votosDestinoAmbito,votosDestinoEnOrigen,arraigo,neutro,neutroFuente,lift
jal>concejo,2019,2023,JOSE ANASTACIO VARGAS SANDOVAL,JOSE ANASTACIO VARGAS SANDOVAL,25,25-001,04,Cambio Radical,PARTIDO CAMBIO RADICAL,true,454,362,0.7974,362,50,0.1381,0.064,partido,2.1597
jal>concejo,2019,2023,GIOVANNI GUTIERREZ RUBIO,GIOVANNI GUTIERREZ RUBIO,25,25-001,07,Liberal,PARTIDO VERDE OXÍGENO,false,452,25,0.0553,25,2,0.08,0.1158,bloque,0.6911
jal>concejo,2019,2023,LEONARDO CASALLAS RAMIREZ,LEONARDO CASALLAS RAMIREZ,46,46-001,04,Centro Democrático,PARTIDO CENTRO DEMOCRÁTICO,true,449,144,0.3207,144,23,0.1597,,,
jal>concejo,2019,2023,JOHN CHARLES BARRERA HERNANDEZ,JOHN CHARLES BARRERA HERNANDEZ,46,46-001,05,Partido de la U,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,false,448,217,0.4844,217,97,0.447,,,
jal>concejo,2019,2023,GUSTAVO ADOLFO SALCEDO VEGA,GUSTAVO ADOLFO SALCEDO VEGA,15,15-247,03,Liberal,PARTIDO LIBERAL COLOMBIANO,false,447,293,0.6555,293,125,0.4266,,,
jal>concejo,2019,2023,JULIETH ANDREA PABON ACEVEDO,JULIETH ANDREA PABON ACEVEDO,27,27-001,17,Alianza Verde,PARTIDO ALIANZA VERDE,true,447,945,2.1141,945,194,0.2053,0.0487,partido,4.2155
jal>concejo,2019,2023,LAURA CATALINA MARULANDA RAMIREZ,LAURA CATALINA MARULANDA RAMIREZ,31,31-001,06,Polo Democrático,ASI - MIRA -  EN MARCHA - DIGNIDAD & COMPROMISO,false,446,403,0.9036,403,53,0.1315,0.0459,partido,2.8653
jal>concejo,2019,2023,RUBEN DARIO MONASTERIO GARCIA,RUBEN DARIO MONASTERIO GARCIA,24,24-025,02,ASI,DOSQUEBRADAS SI ES POSIBLE,false,440,83,0.1886,83,38,0.4578,,,
jal>concejo,2019,2023,CRISTIAN MAURICIO ALZATE CASTRO,CRISTIAN MAURICIO ALZATE CASTRO,01,01-214,000,Cambio Radical,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,false,439,547,1.246,547,336,0.6143,,,
jal>concejo,2019,2023,ANGELA JULIANA IMBACHI HENAO,ANGELA JULIANA IMBACHI HENAO,31,31-001,14,Cambio Radical,PARTIDO POLÍTICO LA FUERZA DE LA PAZ,false,433,538,1.2425,538,195,0.3625,0.1124,partido,3.2236
jal>concejo,2019,2023,ANA MARIA DURANGO RIVERA,ANA MARIA DURANGO RIVERA,24,24-001,13,Polo Democrático,ALTERNATIVOS,false,432,1738,4.0231,1738,294,0.1692,,,
jal>concejo,2019,2023,DANIEL AICARDO GOMEZ ANASCO,DANIEL AICARDO GOMEZ ANASCO,11,11-001,09,Partido MIRA,PARTIDO NUEVO LIBERALISMO - MIRA,false,430,144,0.3349,144,45,0.3125,0.1321,partido,2.3649
jal>concejo,2019,2023,FREDDY EDUARDO PINZON VALVERDE,FREDDY EDUARDO PINZON VALVERDE,21,21-001,01,Cambio Radical,COALICIÓN ADN,false,428,2693,6.2921,2693,1194,0.4434,,,
jal>concejo,2019,2023,LOPE ALBENIS CAMPUZANO RAMIREZ,LOPE ALBENIS CAMPUZANO RAMIREZ,24,24-025,01,Conservador,PARTIDO CONSERVADOR COLOMBIANO,false,427,108,0.2529,108,35,0.3241,,,
jal>concejo,2019,2023,JAVIER MARRUGO MALDONADO,JAVIER MARRUGO MALDONADO,05,05-001,02,Alianza Verde,CARTAGENA MEJOR,false,427,1775,4.1569,1775,743,0.4186,,,
jal>concejo,2019,2023,CESAR HUMBERTO JAIME DIAZ,CESAR HUMBERTO JAIME DIAZ,07,07-079,07,Alianza Verde,PARTIDO ALIANZA VERDE,true,427,146,0.3419,146,32,0.2192,,,
jal>concejo,2019,2023,LUZMILA VELASQUEZ LOZA,LUZMILA VELASQUEZ LOZA,27,27-001,01,Liberal,PARTIDO LIBERAL COLOMBIANO,false,422,816,1.9336,816,272,0.3333,0.0719,partido,4.6342
jal>concejo,2019,2023,DIANA ESPERANZA LOPEZ,DIANA ESPERANZA LOPEZ,09,09-001,05,Liberal,PARTIDO LIBERAL COLOMBIANO,false,422,374,0.8863,374,37,0.0989,0.0603,partido,1.6397
jal>concejo,2019,2023,ARCENIO CASTRO CORTES,ARCENIO CASTRO CORTES,19,19-001,06,Liberal,PARTIDO LIBERAL COLOMBIANO,false,421,246,0.5843,246,101,0.4106,0.1476,partido,2.7812
jal>concejo,2019,2023,MARIA CAMILA ORTIZ CORREA,MARIA CAMILA ORTIZ CORREA,01,01-001,18,Alianza Verde,PARTIDO ALIANZA VERDE,true,419,3900,9.3079,3900,13,0.0033,0.0076,partido,0.4408
jal>concejo,2019,2023,CARMEN LETICIA LOPEZ FONTALVO,CARMEN LETICIA LOPEZ FONTALVO,21,21-001,02,Liberal,LIBERAL - MIRA,false,415,203,0.4892,203,124,0.6108,,,
jal>concejo,2019,2023,YAMILE ESTEFANY ARANA CORDOBA,YAMILE ESTEFANY ARANA CORDOBA,11,11-001,04,Polo Democrático,DIGNIDAD & COMPROMISO-COLOMBIA JUSTA LIBRES,false,414,20,0.0483,20,6,0.3,0.2684,partido,1.1176
jal>concejo,2019,2023,RUBEN GOMEZ ZULETA,RUBEN GOMEZ ZULETA,09,09-001,03,Conservador,PARTIDO POLÍTICO LA FUERZA DE LA PAZ,false,414,22,0.0531,22,5,0.2273,0.152,bloque,1.4949
jal>concejo,2019,2023,GUSTAVO ANDRES OJEDA CARO,GUSTAVO ANDRES OJEDA CARO,27,27-001,07,MAIS,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",false,412,449,1.0898,449,50,0.1114,0.0515,partido,2.1632
jal>concejo,2019,2023,GLADYS ESTER MONTES MANJARRES,GLADYS ESTER MONTES MANJARRES,05,05-001,03,Coalición Alternativa Cartagena,PARTIDO POLÍTICO ESPERANZA DEMOCRÁTICA,false,409,372,0.9095,372,269,0.7231,,,
jal>concejo,2019,2023,WILLIAM NARANJO GOMEZ,WILLIAM NARANJO GOMEZ,26,26-001,000,Liberal,PARTIDO CONSERVADOR COLOMBIANO,false,404,114,0.2822,114,1,0.0088,,,
jal>concejo,2019,2023,SANDRA JANETH RIVERA RAMIREZ,SANDRA JANETH RIVERA RAMIREZ,52,52-001,05,Liberal,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",false,400,175,0.4375,175,19,0.1086,0.1273,partido,0.8526
jal>concejo,2019,2023,MYRIAM LEYTON DIAZ,MYRIAM LEYTON DIAZ,15,15-094,04,Centro Democrático,PARTIDO CENTRO DEMOCRÁTICO,true,398,175,0.4397,175,75,0.4286,,,
jal>concejo,2019,2023,JUAN CARLOS MONTANEZ JOYA,JUAN CARLOS MONTANEZ JOYA,07,07-079,02,Alianza Verde,PARTIDO ALIANZA VERDE,true,398,148,0.3719,148,23,0.1554,,,
jal>concejo,2019,2023,LUIS ARGEMIRO OROZCO QUICENO,LUIS ARGEMIRO OROZCO QUICENO,52,52-001,05,Alianza Verde,COALICION NUEVO LIBERALISMO EN MARCHA,false,397,59,0.1486,59,21,0.3559,0.1474,partido,2.4147
jal>concejo,2019,2023,BRANDON BRAYAN BELTRAN BRAVO,BRANDON BRAYAN BELTRAN BRAVO,13,13-001,03,Partido ADA,PARTIDO COLOMBIA RENACIENTE,false,390,161,0.4128,161,54,0.3354,0.1744,partido,1.9232
jal>concejo,2019,2023,CARLOS ANDRES ANDRADE HIDALGO,CARLOS ANDRES ANDRADE HIDALGO,11,11-001,02,Alianza Verde,PARTIDO ALIANZA VERDE,true,388,167,0.4304,167,36,0.2156,0.1826,partido,1.1807
jal>concejo,2019,2023,PETER JANNS CUNDUMI OLMEDO,PETER JANNS CUNDUMI OLMEDO,31,31-019,02,Alianza Verde,PARTIDO ALIANZA VERDE,true,388,1236,3.1856,1236,759,0.6141,,,
jal>concejo,2019,2023,ALFREDO BARRIOS MARQUEZ,ALFREDO BARRIOS MARQUEZ,05,05-001,02,Partido ADA,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",false,385,173,0.4494,173,138,0.7977,,,
jal>concejo,2019,2023,HOLMAN ORLANDO PALACIOS TORRES,HOLMAN ORLANDO PALACIOS TORRES,31,31-055,01,Conservador,PARTIDO COLOMBIA RENACIENTE,false,384,31,0.0807,31,19,0.6129,,,
jal>concejo,2019,2023,LEONEL JOSE PAYARES PUELLO,LEONEL JOSE PAYARES PUELLO,05,05-118,04,Centro Democrático,PARTIDO CENTRO DEMOCRÁTICO,true,384,197,0.513,197,28,0.1421,,,
jal>concejo,2019,2023,DIEGO ARMANDO CORREA PENA,DIEGO ARMANDO CORREA PENA,19,19-061,01,Alianza Verde,PARTIDO ALIANZA VERDE,true,380,293,0.7711,293,126,0.43,,,
jal>concejo,2019,2023,JAIRO MONTANO CUERO,JAIRO MONTANO CUERO,23,23-139,05,Colombia Renaciente,PARTIDO COLOMBIA RENACIENTE,true,379,123,0.3245,123,43,0.3496,,,
jal>concejo,2019,2023,MILTON ANDRES ARDILA GUIZA,MILTON ANDRES ARDILA GUIZA,27,27-019,05,MAIS,JUNTOS,false,378,24,0.0635,24,5,0.2083,,,
jal>concejo,2019,2023,EDWARD ALFONSO ROJAS COTAMO,EDWARD ALFONSO ROJAS COTAMO,25,25-001,07,Liberal,"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""",false,368,224,0.6087,224,95,0.4241,0.1649,partido,2.5723
jal>concejo,2019,2023,HENRY DE JESUS CIRO ATEHORTUA,HENRY DE JESUS CIRO ATEHORTUA,13,13-001,05,Cambio Radical,MONTERIA ESTA LISTA PARA MAS,false,367,24,0.0654,24,3,0.125,0.0831,participacion,1.5051
jal>concejo,2019,2023,OLGA PATRICIA LOZANO REINA,OLGA PATRICIA LOZANO REINA,29,29-001,07,MIRA,PARTIDO POLÍTICO MIRA,false,366,282,0.7705,282,87,0.3085,0.0991,partido,3.1137
jal>concejo,2019,2023,CARLOS HERNAN TOVAR SOLORZANO,CARLOS HERNAN TOVAR SOLORZANO,19,19-001,07,Conservador,UNIDOS POR NEIVA,false,365,120,0.3288,120,8,0.0667,0.0766,partido,0.8707
jal>concejo,2019,2023,EDINSON AVILA DUARTE,EDINSON AVILA DUARTE,27,27-082,02,Partido ADA,PARTIDO NUEVO LIBERALISMO,false,363,290,0.7989,290,52,0.1793,,,
jal>concejo,2019,2023,BERENICE ISABEL GARAY SANGUINO,BERENICE ISABEL GARAY SANGUINO,25,25-061,01,Partido de la U,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",false,360,108,0.3,108,53,0.4907,,,
jal>concejo,2019,2023,HUBERT EDUARDO IDROBO SOTO,HUBERT EDUARDO IDROBO SOTO,11,11-001,02,Partido MIRA,PARTIDO NUEVO LIBERALISMO - MIRA,false,359,179,0.4986,179,62,0.3464,0.1736,partido,1.9952
jal>concejo,2019,2023,JHON JAIRO NORENA GUTIERREZ,JHON JAIRO NORENA GUTIERREZ,09,09-001,16,Conservador,PARTIDO CONSERVADOR COLOMBIANO,false,359,1575,4.3872,1575,332,0.2108,0.0369,partido,5.7089
jal>concejo,2019,2023,CENIDIA PARRA MARTINEZ,CENIDIA PARRA MARTINEZ,29,29-001,11,Liberal,PARTIDO LIBERAL COLOMBIANO,false,358,186,0.5196,186,6,0.0323,0.0464,partido,0.6945
jal>concejo,2019,2023,JOSE FERNANDO YANGUAS CAMPINO,JOSE FERNANDO YANGUAS CAMPINO,31,31-001,17,Partido de la U,PARTIDO POLÍTICO LA FUERZA DE LA PAZ,false,353,499,1.4136,499,74,0.1483,0.1042,partido,1.4229
jal>concejo,2019,2023,URIEL ALEJANDRO PEREZ BOLIVAR,URIEL ALEJANDRO PEREZ BOLIVAR,19,19-001,07,Polo Democrático,UNIDOS POR NEIVA,false,352,115,0.3267,115,19,0.1652,0.0766,partido,2.1579
jal>concejo,2019,2023,MAYKOL FLOREZ COCA,MAYKOL FLOREZ COCA,26,26-001,06,Liberal,"MOVIMIENTO AUTORIDADES INDÍGENAS DE COLOMBIA ""AICO""",false,352,832,2.3636,832,96,0.1154,,,
jal>concejo,2019,2023,LUIS ENRIQUE MORALES PENA,LUIS ENRIQUE MORALES PENA,27,27-019,04,MAIS,FUERZA CON DIGNIDAD,false,352,25,0.071,25,10,0.4,,,
jal>concejo,2019,2023,LUCIO JOSE CORTES RAMIREZ,LUCIO JOSE CORTES RAMIREZ,11,11-001,07,Liberal,PARTIDO LIBERAL COLOMBIANO,false,350,203,0.58,203,29,0.1429,0.1033,partido,1.3831
jal>concejo,2019,2023,LYDIA YOLANDA BECERRA PACHECO,LYDIA YOLANDA BECERRA PACHECO,07,07-079,04,Alianza Verde,PARTIDO ALIANZA VERDE,true,349,132,0.3782,132,31,0.2348,,,
jal>concejo,2019,2023,DIEGO FABIAN MORENO LEMUS,DIEGO FABIAN MORENO LEMUS,15,15-094,04,Alianza Verde,COALICIÓN CONCEJO FUSAGASUGA,false,347,473,1.3631,473,292,0.6173,,,
jal>concejo,2019,2023,JESSICA KARINA CONTRERAS CANAS,JESSICA KARINA CONTRERAS CANAS,25,25-001,09,Cambio Radical,NUEVA FUERZA DEMOCRÁTICA,false,347,176,0.5072,176,44,0.25,0.0796,partido,3.1391
jal>concejo,2019,2023,SAIN SAID BARROS VILLA,SAIN SAID BARROS VILLA,21,21-001,01,Polo Democrático,MOVIMIENTO POLITICO FUERZA CIUDADANA,false,345,2627,7.6145,2627,1384,0.5268,,,
jal>concejo,2019,2023,ANDREA CAROLINA TOVAR,ANDREA CAROLINA TOVAR,15,15-109,01,ASI,"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""",false,342,40,0.117,40,12,0.3,,,
jal>concejo,2019,2023,SAMIR MANUEL ZUNIGA MONTERO,SAMIR MANUEL ZUNIGA MONTERO,21,21-001,02,Cambio Radical,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,false,342,62,0.1813,62,24,0.3871,,,
jal>concejo,2019,2023,EDINSON OBANDO JACOME,EDINSON OBANDO JACOME,23,23-139,05,Colombia Humana - Unión Patriótica,PACTO HISTÓRICO,false,342,513,1.5,513,179,0.3489,,,
jal>concejo,2019,2023,GILBERTO ANTONIO LOPEZ BOLIVAR,GILBERTO ANTONIO LOPEZ BOLIVAR,40,40-001,05,Centro Democrático,PARTIDO CENTRO DEMOCRÁTICO,true,341,100,0.2933,100,42,0.42,,,
jal>concejo,2019,2023,JAIME GREGORIO GARCES GUTIERREZ,JAIME GREGORIO GARCES GUTIERREZ,03,03-001,02,Alianza Verde,PARTIDO VERDE OXÍGENO,false,338,65,0.1923,65,7,0.1077,,,
jal>concejo,2019,2023,MARIA KATERINE MONSALVE GARCIA,MARIA KATERINE MONSALVE GARCIA,01,01-049,02,Centro Democrático,PARTIDO CENTRO DEMOCRÁTICO,true,336,526,1.5655,526,95,0.1806,,,
jal>concejo,2019,2023,GLORIA ROCIO PEREZ TRUJILLO,GLORIA ROCIO PEREZ TRUJILLO,27,27-001,13,ASI,PARTIDO NUEVO LIBERALISMO,false,335,96,0.2866,96,20,0.2083,0.1492,partido,1.3966
jal>concejo,2019,2023,JESUS ALFONSO MUNOZ FLOREZ,JESUS ALFONSO MUNOZ FLOREZ,11,11-001,04,Conservador,PARTIDO POLÍTICO CREEMOS,false,331,94,0.284,94,39,0.4149,0.187,partido,2.2184
jal>concejo,2019,2023,LUZ DARY LONDONO GIRALDO,LUZ DARY LONDONO GIRALDO,09,09-001,01,Colombia Renaciente,PARTIDO COLOMBIA RENACIENTE,true,324,233,0.7191,233,153,0.6567,0.1012,partido,6.4918
jal>concejo,2019,2023,CECILIA MORENO CHINCHILLA,CECILIA MORENO CHINCHILLA,27,27-019,04,Partido ADA,MOVIMIENTO ALIANZA DEMOCRÁTICA AMPLIA,false,322,95,0.295,95,71,0.7474,,,
jal>concejo,2019,2023,JESUS ALBEIRO ESCALANTE GUERRERO,JESUS ALBEIRO ESCALANTE GUERRERO,25,25-001,06,AICO,PARTIDO DEMÓCRATA COLOMBIANO,false,321,46,0.1433,46,26,0.5652,0.092,bloque,6.144
jal>concejo,2019,2023,MARIA ISABEL PUERTA GUERRA,MARIA ISABEL PUERTA GUERRA,01,01-151,04,AICO,ITAGÜÍ SOMOS TODOS,false,320,181,0.5656,181,92,0.5083,,,
jal>concejo,2019,2023,JOSE DUVAN OROZCO MARTINEZ,JOSE DUVAN OROZCO MARTINEZ,09,09-001,09,Colombia Renaciente,PARTIDO COLOMBIA RENACIENTE,true,318,185,0.5818,185,97,0.5243,0.1162,partido,4.5129
jal>concejo,2019,2023,LUZ ADRIANA RODRIGUEZ MUNOZ,LUZ ADRIANA RODRIGUEZ MUNOZ,31,31-001,09,Conservador,PARTIDO CONSERVADOR COLOMBIANO,false,316,649,2.0538,649,179,0.2758,0.027,partido,10.2166
jal>concejo,2019,2023,MARIA LUCILA LUNA CARRERO,MARIA LUCILA LUNA CARRERO,40,40-001,000,MIRA,COALICION PARTIDO DE LA U - PARTIDO POLITICO MIRA,false,316,47,0.1487,47,0,0,,,
jal>concejo,2019,2023,HEIDY GLEIDY GOMEZ BAUTISTA,HEIDY GLEIDY GOMEZ BAUTISTA,15,15-340,03,Alianza Verde,PARTIDO ALIANZA VERDE,true,315,186,0.5905,186,57,0.3065,,,
jal>concejo,2019,2023,WILSON JOSE FERNANDEZ MELENDEZ,WILSON JOSE FERNANDEZ MELENDEZ,21,21-001,02,Alianza Verde,PARTIDO CAMBIO RADICAL,false,313,163,0.5208,163,79,0.4847,,,
jal>concejo,2019,2023,JERARDINE ANGELICA RUA RINCON,JERARDINE ANGELICA RUA RINCON,52,52-001,03,Alianza Verde,PARTIDO ALIANZA VERDE,true,313,421,1.345,421,23,0.0546,0.0553,partido,0.9883
jal>concejo,2019,2023,ANA MARIA OSORIO FLOREZ,ANA MARIA OSORIO FLOREZ,21,21-001,01,Cambio Radical,MOVIMIENTO ALIANZA DEMOCRÁTICA AMPLIA,false,310,110,0.3548,110,65,0.5909,,,
jal>concejo,2019,2023,WILLIAM ERNESTO AYALA AYALA,WILLIAM ERNESTO AYALA AYALA,07,07-079,02,Cambio Radical,PARTIDO CAMBIO RADICAL,true,310,390,1.2581,390,80,0.2051,,,
jal>concejo,2019,2023,FRANCISCO FERNAN GONZALEZ LOAIZA,FRANCISCO FERNAN GONZALEZ LOAIZA,09,09-001,01,Liberal,PARTIDO LIBERAL COLOMBIANO,false,309,749,2.4239,749,249,0.3324,0.1012,partido,3.2849
jal>concejo,2019,2023,DORA INES BUITRAGO PEREZ,DORA INES BUITRAGO PEREZ,24,24-001,09,Liberal,PARTIDO LIBERAL COLOMBIANO,false,308,983,3.1916,983,155,0.1577,,,
jal>concejo,2019,2023,JONATHAN YATE GONZALEZ,JONATHAN YATE GONZALEZ,27,27-019,03,Polo Democrático,PARTIDO COLOMBIA RENACIENTE,false,307,160,0.5212,160,62,0.3875,,,
jal>concejo,2019,2023,VERONICA PATRICIA RODRIGUEZ OVALLE,VERONICA PATRICIA RODRIGUEZ OVALLE,21,21-016,06,Centro Democrático,PARTIDO CONSERVADOR COLOMBIANO,false,306,477,1.5588,477,370,0.7757,,,
jal>concejo,2019,2023,JESY SAMIR VALLECILLA RIASCOS,JESY SAMIR VALLECILLA RIASCOS,31,31-019,02,Centro Democrático,PARTIDO ECOLOGISTA COLOMBIANO,false,305,1009,3.3082,1009,820,0.8127,,,
jal>concejo,2019,2023,BERTHA ROCIO LOPEZ LOPEZ,BERTHA ROCIO LOPEZ LOPEZ,09,09-001,06,Colombia Renaciente,PARTIDO COLOMBIA RENACIENTE,true,303,348,1.1485,348,112,0.3218,0.0844,partido,3.8111
jal>concejo,2019,2023,JUAN CAMILO PINZA CORDOBA,JUAN CAMILO PINZA CORDOBA,23,23-001,05,Polo Democrático,PARTIDO POLÍTICO DIGNIDAD & COMPROMISO,false,300,1005,3.35,1005,245,0.2438,,,
jal>concejo,2019,2023,ALVIN RAFAEL RUIZ MARTINEZ,ALVIN RAFAEL RUIZ MARTINEZ,12,12-001,05,Centro Democrático,INDEPENDIENTES,false,299,103,0.3445,103,41,0.3981,,,
jal>concejo,2019,2023,JAIRO ARENGAS GOMEZ,JAIRO ARENGAS GOMEZ,46,46-001,03,Centro Democrático,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",false,299,187,0.6254,187,51,0.2727,,,
jal>concejo,2019,2023,YALEIMER YONEL TUMAY DE DIOS,YALEIMER YONEL TUMAY DE DIOS,46,46-001,03,ASI,"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""",false,297,92,0.3098,92,18,0.1957,,,
jal>concejo,2019,2023,FELICITA BALLESTEROS VANEGAS,FELICITA BALLESTEROS VANEGAS,27,27-019,05,Liberal,PARTIDO LIBERAL COLOMBIANO,false,296,87,0.2939,87,23,0.2644,,,
jal>concejo,2019,2023,NELSON ARTEAGA GARCIA,NELSON ARTEAGA GARCIA,15,15-109,03,Partido de la U,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,false,293,40,0.1365,40,21,0.525,,,
jal>concejo,2019,2023,OLGA LUCIA RINCON GRANADOS,OLGA LUCIA RINCON GRANADOS,07,07-079,05,Cambio Radical,PARTIDO NUEVO LIBERALISMO,false,292,106,0.363,106,25,0.2358,,,
jal>concejo,2019,2023,RAMIRO SANCHEZ GUTIERREZ,RAMIRO SANCHEZ GUTIERREZ,15,15-109,05,Partido de la U,PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U,false,291,29,0.0997,29,12,0.4138,,,
jal>concejo,2019,2023,ERICK SEBASTIAN FACUNDO QUINTERO,ERICK SEBASTIAN FACUNDO QUINTERO,24,24-025,000,ASI,ALTERNATIVOS,false,289,405,1.4014,405,287,0.7086,,,
jal>concejo,2019,2023,ARLEZ MOSCOSO BONILLA,ARLEZ MOSCOSO BONILLA,29,29-109,01,Partido de la U,PARTIDO CONSERVADOR COLOMBIANO,false,289,399,1.3806,399,374,0.9373,,,
jal>concejo,2019,2023,ASTRID CAROLINA COLORADO VERGARA,ASTRID CAROLINA COLORADO VERGARA,01,01-049,05,Conservador,COALICION CONCEJO UNIDOS,false,288,59,0.2049,59,13,0.2203,,,
jal>concejo,2019,2023,YESIDT LEONARDO ALVEAR MAUNA,YESIDT LEONARDO ALVEAR MAUNA,11,11-001,09,Partido MIRA,PARTIDO NUEVO LIBERALISMO - MIRA,false,288,503,1.7465,503,123,0.2445,0.1321,partido,1.8505
jal>concejo,2019,2023,ONEIDA ISABEL LOPEZ MANJARRES,ONEIDA ISABEL LOPEZ MANJARRES,21,21-001,02,Conservador,COALICIÓN ADN,false,287,154,0.5366,154,101,0.6558,,,
jal>concejo,2019,2023,LUIS ANTONIO CARRILLO CARRILLO,LUIS ANTONIO CARRILLO CARRILLO,15,15-247,01,Centro Democrático,PARTIDO CENTRO DEMOCRÁTICO,true,285,206,0.7228,206,64,0.3107,,,
jal>concejo,2019,2023,FERNANDO IVAN GONZALEZ,FERNANDO IVAN GONZALEZ,15,15-094,02,Liberal,PARTIDO LIBERAL COLOMBIANO,false,283,147,0.5194,147,41,0.2789,,,
jal>concejo,2019,2023,LUIS ALBERTO RIVERO ZUNIGA,LUIS ALBERTO RIVERO ZUNIGA,48,48-001,10,MAIS,MAIS - MIRA,false,283,226,0.7986,226,91,0.4027,,,
jal>concejo,2019,2023,LORETO ORTIZ GONZALEZ,LORETO ORTIZ GONZALEZ,48,48-001,06,Liberal,PARTIDO LIBERAL COLOMBIANO,false,282,181,0.6418,181,58,0.3204,,,
jal>concejo,2019,2023,ALIX PACHECO QUIROGA,ALIX PACHECO QUIROGA,15,15-109,01,MAIS,"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""",false,279,80,0.2867,80,24,0.3,,,
jal>concejo,2019,2023,EMBER GUZMAN DELGADO,EMBER GUZMAN DELGADO,29,29-001,07,Cambio Radical,MOVIMIENTO  SALVACIÓN NACIONAL,false,276,40,0.1449,40,6,0.15,0.0561,partido,2.6716
jal>concejo,2019,2023,SEBASTIAN PALMA RAMIREZ,SEBASTIAN PALMA RAMIREZ,21,21-001,02,AICO,PARTIDO POLÍTICO CREEMOS,false,275,362,1.3164,362,168,0.4641,,,
jal>concejo,2019,2023,YULI PAOLA GALLEGO AGUIRRE,YULI PAOLA GALLEGO AGUIRRE,09,09-001,01,Partido MIRA,GENTE EN MOVIMIENTO - MIRA,false,274,3877,14.1496,3877,261,0.0673,0.0786,partido,0.8565
jal>concejo,2019,2023,JOSE ELIAS ALTAMAR MENDOZA,JOSE ELIAS ALTAMAR MENDOZA,05,05-001,02,Colombia Renaciente,INDEPENDIENTES,false,270,212,0.7852,212,104,0.4906,,,
jal>concejo,2019,2023,SANDRA ALICIA PALACIO GIL,SANDRA ALICIA PALACIO GIL,29,29-001,03,MIRA,PARTIDO POLÍTICO MIRA,false,269,1220,4.5353,1220,135,0.1107,0.0702,partido,1.5774
jal>concejo,2019,2023,CESAR AUGUSTO ROMERO CLAVIJO,CESAR AUGUSTO ROMERO CLAVIJO,52,52-001,05,Polo Democrático,PARTIDO DEMÓCRATA COLOMBIANO,false,268,441,1.6455,441,162,0.3673,0.1846,partido,1.9897
jal>concejo,2019,2023,JEFERSON STEVEN PERDOMO,JEFERSON STEVEN PERDOMO,26,26-001,000,Liberal,NUEVA FUERZA DEMOCRÁTICA,false,266,344,1.2932,344,7,0.0203,,,
jal>concejo,2019,2023,JAVIER BORJA GUERRERO,JAVIER BORJA GUERRERO,27,27-019,04,Liberal,PARTIDO POLÍTICO LA FUERZA DE LA PAZ,false,264,24,0.0909,24,7,0.2917,,,
jal>concejo,2019,2023,LUIS EMILIO FONSECA SANTIAGO,LUIS EMILIO FONSECA SANTIAGO,16,16-001,19,Partido de la U,PARTIDO CAMBIO RADICAL - PARTIDO MIRA - PARTIDO DE LA U,false,263,1197,4.5513,1197,207,0.1729,0.0719,partido,2.4038
jal>concejo,2019,2023,YANIBIS DEL CARMEN SANTANDER DEVOZ,YANIBIS DEL CARMEN SANTANDER DEVOZ,05,05-118,03,Partido MIRA,PARTIDO POLÍTICO MIRA,false,262,191,0.729,191,46,0.2408,,,
jal>concejo,2019,2023,FREDY GABINO LAGOS NEIRA,FREDY GABINO LAGOS NEIRA,27,27-019,04,Cambio Radical,POR UN CAMBIO BUENO Y JUSTO,false,260,100,0.3846,100,30,0.3,,,
jal>concejo,2019,2023,RICAURTE SANABRIA VELASQUEZ,RICAURTE SANABRIA VELASQUEZ,29,29-001,01,MIRA,PARTIDO POLÍTICO MIRA,false,258,239,0.9264,239,37,0.1548,0.0643,partido,2.4071
jal>concejo,2019,2023,BEATRIZ ELENA RODRIGUEZ MADRID,BEATRIZ ELENA RODRIGUEZ MADRID,01,01-043,01,Polo Democrático,PARTIDO LIBERAL COLOMBIANO,false,253,459,1.8142,459,157,0.342,,,
jal>concejo,2019,2023,MIGUEL ANTONIO MUNOZ GARZON,MIGUEL ANTONIO MUNOZ GARZON,03,03-001,01,G.S.C. Soy de Aquí,PARTIDO VERDE OXÍGENO,false,252,134,0.5317,134,103,0.7687,,,
